"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGT","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT10","WT11","WT13","WT14","WT16","WT17","WT18","WT21","WV03"
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-03",,,"4.03"," 1716",," 1714","0.02",,,,,"92","76",,,"  200","  200",,,"16.1","23.0",,,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-04",,,"3.80"," 1648",," 2301","0.01",,,,,"95","76",,,"   90","  260",,,"15.0","21.9",,,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-05",,,"4.92"," 2056",," 2050","0.00",,,,,"95","77",,,"   10","   10",,,"14.1","17.0",,,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-06",,,"6.04"," 1515",," 1524","0.00",,,,,"93","77",,,"  300","  240",,,"17.9","25.9",,,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-07",,,"6.26"," 1456",," 1442","0.00",,,,,"94","75",,,"   40","   40",,,"13.0","17.9",,,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-08",,,"4.92"," 1614",," 1619","0.01",,,,,"90","77",,,"   40","   40",,,"12.1","15.0",,,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-09",,,"3.36"," 1012",," 1653","0.01",,,,,"91","77",,,"  250","  110",,,"14.1","16.1",,,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-10",,,"3.13"," 1306",," 1256","0.00",,,,,"91","77",,,"  140","  130",,,"12.1","14.1",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-11",,,"3.36"," 1524",," 1524","2.45",,,,,"94","75",,,"  260","  250",,,"23.0","31.1",,"    1","    1","    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-12",,,"4.25"," 0951",," 1206","0.03",,,,,"87","75",,,"  360","  210",,,"13.0","16.1",,,,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-13",,,"4.70"," 1727",," 1437","0.00",,,,,"93","75",,,"  170","  120",,,"12.1","19.9",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-14",,,"6.71"," 0356",," 1300","0.00",,,,,"91","75",,,"   30","   30",,,"17.0","28.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-15",,,"4.92"," 1529",," 1529","0.13",,,,,"90","77",,,"  130","  130",,,"17.0","21.9",,,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-16",,,"4.03"," 1009",," 1001","0.00",,,,,"89","76",,,"  100","   60",,,"13.0","16.1",,,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-17",,,"4.25"," 1243",," 1242","0.00",,,,,"89","76",,,"  130","  130",,,"16.1","19.9",,,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-18",,,"5.14"," 1652",," 1735","0.00",,,,,"91","78",,,"   60","   70",,,"13.0","15.0",,,,"    1",,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-19",,,"3.58"," 1111",," 1110","1.32",,,,,"90","77",,,"   10","  360",,,"23.9","28.0",,"    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-20",,,"4.03"," 1307",," 0530","0.31",,,,,"89","79",,,"  190","  180",,,"17.9","30.0",,,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-21",,,"4.70"," 1220",," 1219","3.35",,,,,"90","73",,,"  210","  200",,,"25.9","36.0",,"    1","    1","    1",,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-22",,,"6.71"," 1519",," 1518","0.00",,,,,"91","75",,,"   10","   10",,,"16.1","23.0",,,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-23",,,"7.61"," 1221",," 1220","0.00",,,,,"85","72",,,"   40","   50",,,"14.1","17.9",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-24",,,"5.59"," 1500",," 2218","0.00",,,,,"86","72",,,"  360","  330",,,"12.1","28.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-25",,,"3.36"," 1201",," 0539","0.00",,,,,"88","69",,,"   30","   90",,,"13.0","25.1",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-26",,,"3.58"," 1714",," 1714","0.00",,,,,"89","71",,,"  120","  110",,,"13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-27",,,"7.16"," 1054",," 1100","0.00",,,,,"89","71",,,"   30","   50",,,"17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-28",,,"4.03"," 1756",," 1755","0.00",,,,,"92","72",,,"  280","  290",,,"15.0","17.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-29",,,"4.92"," 1314",,,"0.04",,,,,"90","74",,,"  220",,,,"17.9",,,"    1",,,,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-30",,,"6.04"," 1931",," 1911","1.20",,,,,"91","73",,,"  300","  360",,,"17.9","21.9",,"    1",,"    1",,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-08-31",,,"6.26"," 1039",," 1851","0.00",,,,,"86","74",,,"   20","  150",,,"13.0","23.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-01",,,"9.40"," 2343",," 2343","0.00",,,,,"88","76",,,"   10","   10",,,"21.9","25.9",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-02",,,"8.95"," 0128",," 0127","0.00",,,,,"87","73",,,"   20","   20",,,"17.9","23.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-03",,,"7.16"," 1448",," 1242","0.00",,,,,"86","75",,,"   20","  360",,,"13.0","17.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-04",,,"8.05"," 1356",," 1247","0.16",,,,,"87","77",,,"   40","   50",,,"15.0","19.9",,"    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-05",,,"4.25"," 1143",," 1143","0.14",,,,,"88","76",,,"   70","   80",,,"15.0","17.9",,"    1",,"    1",,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-06",,,"4.47"," 1350",," 1350","0.16",,,,,"90","76",,,"  150","  150",,,"15.0","17.9",,"    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-07",,,"4.70"," 1228",," 1224","0.00",,,,,"88","75",,,"  180","  170",,,"16.1","21.0",,"    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-08",,,"4.25"," 1507",," 1556","0.32",,,,,"90","74",,,"   60","   60",,,"13.0","23.0",,"    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-09",,,"3.36"," 1304",," 1302","0.70",,,,,"85","74",,,"  100","   90",,,"16.1","21.0",,"    1",,"    1",,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-10",,,"4.25"," 1330",," 1224","0.54",,,,,"87","72",,,"  180","  110",,,"19.9","25.1",,"    1",,"    1",,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-11",,,"7.16"," 1251",," 1251","2.36",,,,,"80","73",,,"  130","  120",,,"30.0","42.9",,"    1",,"    1",,,,,"    1",,,"    1","    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-12",,,"8.95"," 0204",," 0203","1.93",,,,,"82","72",,,"  130","  150",,,"23.9","32.0",,"    1",,"    1",,,,,,,,,"    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-13",,,"6.26"," 1139",," 1139","0.17",,,,,"85","74",,,"  170","  170",,,"25.9","32.0",,"    1",,"    1",,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-14",,,"7.61"," 1007",," 1006","0.78",,,,,"90","75",,,"  220","  220",,,"23.9","32.0",,"    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-15",,,"9.40"," 1430",," 1429","0.00",,,,,"89","76",,,"  240","  220",,,"21.0","25.1",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-16",,,"7.61"," 1657",," 1553","0.00",,,,,"89","75",,,"  170","  170",,,"16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-17",,,"6.49"," 1441",," 1443","0.00",,,,,"89","76",,,"  160","  180",,,"16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-18",,,"6.71"," 1506",," 1615","0.06",,,,,"89","75",,,"  200","  230",,,"17.9","28.0",,"    1",,,,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-19",,,"4.92"," 1029",," 1031","0.00",,,,,"89","74",,,"  220","  230",,,"12.1","15.0",,"    1",,,,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-20",,,"4.70"," 1545",," 1451","0.00",,,,,"89","74",,,"  160","  170",,,"14.1","17.0",,,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-21",,,"4.03"," 1517",," 1258","0.00",,,,,"91","74",,,"   40","   20",,,"12.1","15.0",,"    1",,"    1",,,,,"    1",,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-22",,,"4.70"," 1151",," 1150","0.56",,,,,"91","76",,,"  130","  130",,,"23.9","29.1",,"    1",,"    1",,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-23",,,"4.70"," 1158",," 1159","0.50",,,,,"90","76",,,"   30","   30",,,"16.1","21.0",,,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-24",,,"5.37"," 1325",," 1613","0.34",,,,,"89","77",,,"  150","  280",,,"15.0","21.0",,"    1",,"    1",,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-25",,,"4.03"," 1044",," 1029","0.00",,,,,"87","76",,,"   50","   40",,,"13.0","17.0",,,,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-26",,,"2.68"," 1037",,,"0.50",,,,,"88","76",,,"  230",,,,"17.9",,,"    1",,"    1",,,,,,"    1",,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-27",,,"4.25"," 1528",," 1527","0.00",,,,,"90","74",,,"  270","  270",,,"12.1","16.1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-28",,,"7.83"," 2359",," 1006","0.00",,,,,"92","76",,,"  360","  280",,,"16.1","21.9",,"    1",,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-29",,,"9.62"," 0346",," 0345","0.00",,,,,"80","71",,,"   30","   30",,,"21.9","25.9",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-09-30",,,"4.47"," 0013",," 1226","0.00",,,,,"81","65",,,"   30","   20",,,"13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-01",,,"6.49"," 1950",," 1947","0.00",,,,,"84","62",,,"  140","  150",,,"13.0","16.1",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-02",,,"3.80"," 0419",," 0418","1.30",,,,,"82","67",,,"   10","   10",,,"29.1","38.0",,"    1",,"    1",,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-03",,,"6.71"," 1347",," 0828","0.00",,,,,"84","71",,,"   40","   40",,,"15.0","17.9",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-04",,,"8.50"," 1107",," 1106","0.87",,,,,"82","74",,,"  190","  180",,,"23.9","38.9",,"    1",,,,,,,"    1","    1",,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-05",,,"5.59"," 0906",," 0906","0.18",,,,,"84","77",,,"  280","  280",,,"21.0","25.9",,"    1",,,,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-06",,,"8.05"," 1334",," 1731","0.00",,,,,"91","75",,,"  170","  200",,,"17.0","19.9",,"    1","    1",,,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-07",,,"6.71"," 1340",,,"0.09",,,,,"91","79",,,"  140",,,,"17.9",,,"    1",,,,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-08",,,"8.50"," 1144",," 1144","0.02",,,,,"90","77",,,"  170","  160",,,"23.0","28.0",,"    1",,,,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-09",,,"11.86"," 1726",," 1725","0.19",,,,,"90","71",,,"  330","  340",,,"29.1","36.0",,"    1",,,,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-10",,,"7.61"," 1839",," 1916","0.03",,,,,"78","70",,,"   20","   30",,,"16.1","17.9",,,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-11",,,"8.72"," 0831",," 0831","0.03",,,,,"75","69",,,"   60","   70",,,"16.1","19.9",,,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-12",,,"5.82"," 1704",," 1704","0.38",,,,,"89","73",,,"   10","  360",,,"17.9","23.0",,"    1",,"    1",,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-13",,,"4.25"," 1529",," 1527","0.19",,,,,"88","72",,,"   10","  140",,,"13.0","23.0",,"    1",,"    1",,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-14",,,"3.80"," 1418",," 1417","0.37",,,,,"90","76",,,"   10","   20",,,"16.1","19.9",,"    1",,,,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-15",,,"8.72"," 2331",," 2331","0.14",,,,,"90","71",,,"  320","  330",,,"25.1","31.1",,"    1","    1","    1",,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-16",,,"14.32"," 2340",," 2340","0.57",,,,,"73","57",,,"   20","   20",,,"25.1","31.1",,"    1",,"    1",,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-17",,,"15.21"," 0002",," 1625","0.00",,,,,"67","54",,,"   20","  340",,,"25.1","33.1",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-18",,,"11.18"," 0352",," 0322","0.00",,,,,"64","50",,,"   30","   20",,,"21.0","25.9",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-19",,,"5.82"," 1530",," 1529","0.00",,,,,"68","50",,,"   40","   30",,,"15.0","17.9",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-20",,,"6.71"," 1304",," 1258","0.00",,,,,"74","47",,,"   40","   30",,,"15.0","17.9",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-21",,,"11.86"," 1532",," 1533","0.00",,,,,"79","65",,,"  110","  120",,,"21.9","31.1",,,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-22",,,"14.99"," 1740",," 0229","0.77",,,,,"83","74",,,"  140","  150",,,"23.0","32.0",,"    1",,"    1",,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-23",,,"10.74"," 0238",," 0238","0.00",,,,,"75","56",,,"  270","  280",,,"21.9","25.1",,"    1",,,,,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-24",,,"6.04"," 1314",," 1249","0.00",,,,,"66","51",,,"  310","  310",,,"14.1","17.9",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-25",,,"5.14"," 0815",," 0814","0.00",,,,,"71","48",,,"   70","   70",,,"12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-26",,,"6.93"," 2034",," 2328","0.02",,,,,"69","58",,,"   50","   70",,,"13.0","17.0",,,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-27",,,"6.49"," 1321",," 1321","0.42",,,,,"75","56",,,"  280","  280",,,"21.0","25.1",,"    1",,,,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-28",,,"5.82"," 2040",," 1956","0.00",,,,,"73","55",,,"   90","   90",,,"14.1","17.9",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-29",,,"15.21"," 1235",," 1230","0.00",,,,,"85","72",,,"  160","  150",,,"28.0","36.0",,"    1",,,,,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-30",,,"17.00"," 0932",," 0927","0.35",,,,,"86","57",,,"  160","  160",,,"25.9","36.0",,"    1",,,,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-10-31",,,"9.40"," 0214",," 0303","0.05",,,,,"68","54",,,"  330","  350",,,"21.0","25.1",,"    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-01",,,"4.47"," 2252",,,"0.00",,,,,"70","48",,,"   30",,,,"13.0",,,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-02",,,"6.71"," 0816",," 1446","0.00",,,,,"71","56",,,"   40","   70",,,"13.0","32.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-03",,,"5.37"," 1147",," 1153","0.00",,,,,"72","56",,,"   50","   40",,,"14.1","17.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-04",,,"5.37"," 1209",,,"0.00",,,,,"77","54",,,"   40",,,,"12.1",,,"    1",,,,,,,,,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-05",,,"6.93"," 1147",," 0823","0.00",,,,,"76","59",,,"   50","   40",,,"15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-06",,,"5.37"," 0902",," 0711","0.00",,,,,"74","49",,,"   80","   80",,,"15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-07",,,"7.61"," 1609",," 1035","0.00",,,,,"78","51",,,"   80","   40",,,"16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-08",,,"8.50"," 1433",," 1752","0.00",,,,,"72","64",,,"   60","   70",,,"16.1","23.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-09",,,"16.11"," 1847",," 1529","0.00",,,,,"72","67",,,"   20","   50",,,"29.1","40.9",,,,,,,,,"    1",,,,"    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-10",,,"15.43"," 1355",," 0512","0.00",,,,,"73","63",,,"  330","  360",,,"23.9","31.1",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-11",,,"14.32"," 1007",," 1024","0.00",,,,,"77","61",,,"  350","  330",,,"21.0","25.9",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-12",,,"7.61"," 0214",," 1141","0.00",,,,,"69","53",,,"  360","   20",,,"16.1","21.9",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-13",,,"2.01"," 1458",,,"0.00",,,,,"70","47",,,"   20",,,,"8.9",,,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-14",,,"3.36"," 1149",," 1123","0.00",,,,,"74","47",,,"  330","  360",,,"10.1","21.9",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-15",,,"4.03"," 1813",," 0705","0.00",,,,,"76","53",,,"  140","  100",,,"8.9","15.0",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-16",,,"8.50"," 2258",," 2257","0.37",,,,,"80","54",,,"  310","  320",,,"23.9","30.0",,"    1",,,,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-17",,,"10.96"," 0241",," 0243","0.00",,,,,"61","44",,,"  320","  310",,,"23.9","31.1",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-18",,,"3.13"," 1256",," 1245","0.00",,,,,"62","42",,,"  340","  350",,,"8.9","15.0",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-19",,,"3.58"," 1502",,,"0.00",,,,,"66","45",,,"   50",,,,"12.1",,,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-20",,,"4.47"," 0915",," 0900","0.00",,,,,"66","46",,,"   80","   80",,,"14.1","19.9",,"    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-21",,,"9.40"," 2146",," 1447","0.29",,,,,"64","59",,,"  200","   80",,,"19.9","25.9",,"    1",,,,,,,"    1",,,"    1","    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-22",,,"6.93"," 0201",," 0038","0.01",,,,,"63","54",,,"  220","  190",,,"16.1","23.9",,"    1",,,,,,,"    1",,,"    1","    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-23",,,"3.36"," 2122",," 1451","0.00",,,,,"68","53",,,"  150","   60",,,"8.9","13.0",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-24",,,"4.25"," 1102",," 1258","0.00",,,,,"68","53",,,"   40","  100",,,"12.1","13.0",,"    1","    1",,,,,,"    1",,,"    1",,,,,"    1",
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-25",,,"9.62"," 0613",," 0615","0.00",,,,,"65","52",,,"   10","   20",,,"21.0","25.1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-26",,,"9.62"," 1256",," 1223","0.00",,,,,"62","42",,,"  320","  320",,,"19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-27",,,"3.58"," 1135",," 1132","0.00",,,,,"61","40",,,"  280","  280",,,"8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-28",,,"3.80"," 1326",," 1325","0.00",,,,,"65","46",,,"  190","  200",,,"14.1","16.1",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-29",,,"7.16"," 1117",," 0950","0.00",,,,,"74","50",,,"  170","  160",,,"16.1","38.0",,"    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-11-30",,,"10.74"," 1722",," 1830","0.35",,,,,"70","51",,,"   10","   10",,,"25.1","31.1",,"    1",,,,,,,"    1",,,"    1","    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-12-01",,,"12.75"," 1850",," 1819","2.42",,,,,"59","48",,,"   30","   10",,,"23.9","31.1",,"    1",,,,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-12-02",,,"13.87"," 1251",," 1553","0.75",,,,,"66","49",,,"  230","  230",,,"29.1","36.0",,"    1","    1","    1",,,,,,,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-12-03",,,"10.07"," 0316",," 0315","0.00",,,,,"56","45",,,"  350","  350",,,"17.9","23.9",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-12-04",,,"14.32"," 1812",," 1844","0.29",,,,,"52","37",,,"  350","  340",,,"25.9","34.9",,"    1",,,"    1",,,,"    1",,,"    1","    1","    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-12-05",,,"9.40"," 0234",," 0035","0.00",,,,,"47","35",,,"  340","  360",,,"17.9","23.9",,,,,,,,,,,,,"    1",,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-12-06",,,"8.28"," 1725",," 1724","0.00",,,,,"58","37",,,"   90","   90",,,"17.0","23.9",,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-12-07",,,"8.95"," 2356",," 2348","0.29",,,,,"67","55",,,"  110","  110",,,"17.9","25.1",,"    1",,,,,,,"    1",,,"    1",,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","2009-12-08",,,"13.65"," 0128",," 0127","4.29",,,,,"72","59",,,"   20","   20",,,"28.0","38.9",,"    1",,"    1",,,,,,,,"    1",,"    1",,,,
